,FeedRate,TravelSpeed,Synergy Profile,Wire_Mean_Density,Wire_Mean_Viscosity,Wire_Mean_Electric Conductivity,Wire_Mean_Electric Resistivity,Wire_Mean_Enlthapy,Wire_Mean_Heat Capacity,Wire_Mean_Surface Tension,Wire_Mean_Thermal Conductivity,Wire_Mean_Thermal Diffusivity,Wire_Mean_Thermal Expansivity,Wire_Mean_Thermal Resistivity,Wire_Mean_Volume,Wire_Median_Density,Wire_Median_Viscosity,Wire_Median_Electric Conductivity,Wire_Median_Electric Resistivity,Wire_Median_Enlthapy,Wire_Median_Heat Capacity,Wire_Median_Surface Tension,Wire_Median_Thermal Conductivity,Wire_Median_Thermal Diffusivity,Wire_Median_Thermal Expansivity,Wire_Median_Thermal Resistivity,Wire_Median_Volume,Wire_Standard_Deviation_Density,Wire_Standard_Deviation_Viscosity,Wire_Standard_Deviation_Electric Conductivity,Wire_Standard_Deviation_Electric Resistivity,Wire_Standard_Deviation_Enlthapy,Wire_Standard_Deviation_Heat Capacity,Wire_Standard_Deviation_Surface Tension,Wire_Standard_Deviation_Thermal Conductivity,Wire_Standard_Deviation_Thermal Diffusivity,Wire_Standard_Deviation_Thermal Expansivity,Wire_Standard_Deviation_Thermal Resistivity,Wire_Standard_Deviation_Volume,Wire_Minimum_Density,Wire_Minimum_Viscosity,Wire_Minimum_Electric Conductivity,Wire_Minimum_Electric Resistivity,Wire_Minimum_Enlthapy,Wire_Minimum_Heat Capacity,Wire_Minimum_Surface Tension,Wire_Minimum_Thermal Conductivity,Wire_Minimum_Thermal Diffusivity,Wire_Minimum_Thermal Expansivity,Wire_Minimum_Thermal Resistivity,Wire_Minimum_Volume,Wire_Maximum_Density,Wire_Maximum_Viscosity,Wire_Maximum_Electric Conductivity,Wire_Maximum_Electric Resistivity,Wire_Maximum_Enlthapy,Wire_Maximum_Heat Capacity,Wire_Maximum_Surface Tension,Wire_Maximum_Thermal Conductivity,Wire_Maximum_Thermal Diffusivity,Wire_Maximum_Thermal Expansivity,Wire_Maximum_Thermal Resistivity,Wire_Maximum_Volume,Wire_Skewness_Density,Wire_Skewness_Viscosity,Wire_Skewness_Electric Conductivity,Wire_Skewness_Electric Resistivity,Wire_Skewness_Enlthapy,Wire_Skewness_Heat Capacity,Wire_Skewness_Surface Tension,Wire_Skewness_Thermal Conductivity,Wire_Skewness_Thermal Diffusivity,Wire_Skewness_Thermal Expansivity,Wire_Skewness_Thermal Resistivity,Wire_Skewness_Volume,Substrate_Mean_Density,Substrate_Mean_Viscosity,Substrate_Mean_Electric Conductivity,Substrate_Mean_Electric Resistivity,Substrate_Mean_Enlthapy,Substrate_Mean_Heat Capacity,Substrate_Mean_Surface Tension,Substrate_Mean_Thermal Conductivity,Substrate_Mean_Thermal Diffusivity,Substrate_Mean_Thermal Expansivity,Substrate_Mean_Thermal Resistivity,Substrate_Mean_Volume,Substrate_Median_Density,Substrate_Median_Viscosity,Substrate_Median_Electric Conductivity,Substrate_Median_Electric Resistivity,Substrate_Median_Enlthapy,Substrate_Median_Heat Capacity,Substrate_Median_Surface Tension,Substrate_Median_Thermal Conductivity,Substrate_Median_Thermal Diffusivity,Substrate_Median_Thermal Expansivity,Substrate_Median_Thermal Resistivity,Substrate_Median_Volume,Substrate_Standard_Deviation_Density,Substrate_Standard_Deviation_Viscosity,Substrate_Standard_Deviation_Electric Conductivity,Substrate_Standard_Deviation_Electric Resistivity,Substrate_Standard_Deviation_Enlthapy,Substrate_Standard_Deviation_Heat Capacity,Substrate_Standard_Deviation_Surface Tension,Substrate_Standard_Deviation_Thermal Conductivity,Substrate_Standard_Deviation_Thermal Diffusivity,Substrate_Standard_Deviation_Thermal Expansivity,Substrate_Standard_Deviation_Thermal Resistivity,Substrate_Standard_Deviation_Volume,Substrate_Minimum_Density,Substrate_Minimum_Viscosity,Substrate_Minimum_Electric Conductivity,Substrate_Minimum_Electric Resistivity,Substrate_Minimum_Enlthapy,Substrate_Minimum_Heat Capacity,Substrate_Minimum_Surface Tension,Substrate_Minimum_Thermal Conductivity,Substrate_Minimum_Thermal Diffusivity,Substrate_Minimum_Thermal Expansivity,Substrate_Minimum_Thermal Resistivity,Substrate_Minimum_Volume,Substrate_Maximum_Density,Substrate_Maximum_Viscosity,Substrate_Maximum_Electric Conductivity,Substrate_Maximum_Electric Resistivity,Substrate_Maximum_Enlthapy,Substrate_Maximum_Heat Capacity,Substrate_Maximum_Surface Tension,Substrate_Maximum_Thermal Conductivity,Substrate_Maximum_Thermal Diffusivity,Substrate_Maximum_Thermal Expansivity,Substrate_Maximum_Thermal Resistivity,Substrate_Maximum_Volume,Substrate_Skewness_Density,Substrate_Skewness_Viscosity,Substrate_Skewness_Electric Conductivity,Substrate_Skewness_Electric Resistivity,Substrate_Skewness_Enlthapy,Substrate_Skewness_Heat Capacity,Substrate_Skewness_Surface Tension,Substrate_Skewness_Thermal Conductivity,Substrate_Skewness_Thermal Diffusivity,Substrate_Skewness_Thermal Expansivity,Substrate_Skewness_Thermal Resistivity,Substrate_Skewness_Volume,Substrate_304 SS,Substrate_4140,Substrate_A572,Substrate_Low Carbon,Wire_BlueBax 308LSi,Wire_SuperArc L50,Wire_SuperArc L56,Wire_SuperArc LA-75,Wire_SuperArc LA-90,Warp
FeedRate,1.0,0.07006999006080179,-0.14281432536633076,0.5678414357050915,0.0660132739269254,-0.15051685570193354,-0.14281432536634206,-0.5609973067715897,-0.25310162808015324,-0.3333609149856854,0.13573044245237464,0.11489372213700322,-0.25284217650046814,-0.16814767586854787,-0.4011212327268886,0.5567778626426476,0.5976704900978046,0.39205506754748176,-0.36728934662695045,-0.5642102359199064,-0.4663390031822818,-0.4890524542213807,0.20809215481677354,0.4007091005294614,0.13114060113075593,-0.18462261258822654,-0.3571228296743573,-0.42133330222369225,0.06601342493461106,-0.39808359817550293,-0.14281432536633112,-0.3864444524821614,-0.2313227973153911,-0.28748460384958185,-0.48045392681871696,-0.3965207238410927,-0.2776932695663146,-0.22400903915845283,-0.4397791831475494,0.11511738447746724,6.838478302508211e-05,0.11922918008635089,0.3484418594294642,0.25374508346614305,0.16041007091023998,0.3146636774028679,0.0732741944346387,0.5101653356036348,0.2610483830918804,0.35222276756573395,0.220513556057298,0.23228556407381204,0.0660137299082812,-0.26464273647945036,-0.14281432536633068,0.26786966305877785,-0.09965022556393062,0.2561761581800141,-0.358780949734451,-0.056008242837983196,-0.24935062273582498,-0.04590604364061436,0.25711505034379295,-0.5476116826318773,-0.14312309048707902,-0.3515274276977895,-0.09539123076775011,0.5475109788591692,-0.0716287704099449,0.4707610590223983,-0.38932179993552163,-0.1356901827056818,-0.059304029170160616,0.1993204961035797,0.5561341102539934,0.034099754796144466,-0.1321095657356123,0.07243911625024022,-0.08772162398243319,-0.03724087124581447,-0.09069445745689149,0.027684373505796205,0.058166783710651454,-0.10271513525830549,0.16298943167373597,0.0009732712085647969,-0.05050809579919463,0.09775197231439145,0.006006130523416054,0.006799636875923831,-0.008187647018241852,-0.03984875539915352,-0.158451867852346,0.0028652815655585734,-0.0024030478247904483,-0.00514506019167344,-0.06675760929790486,0.0045451008070547935,-0.10933487722514118,-0.010479307878102839,-0.13251160858763986,0.007314330974331026,0.05903341574490861,-0.0008324607301590506,0.0008479075290130738,-0.09326717209414294,0.01628480796055348,-0.11459051782548492,0.16565472042906312,0.024712637724551994,-0.013285606744106684,0.0067385730784172825,0.004975995826756547,-0.008581544104164306,0.02965759556749375,-0.08817815003442968,0.00010356600223829878,0.011971490425335978,0.0894421747120033,0.09653283178016366,-0.16046917693756554,-0.10941765943251287,-0.016039470312541014,-0.03255514863654884,-0.1329153542553537,-0.046493959470989506,0.007883757257384461,-0.008615774522202156,0.08964747487644502,-0.011101112060339261,0.11991839609227112,-0.11534389194404479,0.16643052253342566,0.007808898233491416,-0.017051007040034746,-0.020725959384216213,0.1759537746795748,-0.16712859772488237,0.02942216752111509,0.02586529931343014,0.1185670731310623,-0.16269754882843368,0.14263440488096132,-0.04705577587122326,0.14660611022913916,-0.04937807134457768,0.02359971406905429,0.0059777622705436025,0.1687655962574277,-0.11250820554455282,-0.09002864115754489,-0.14281432536633076,0.5961056850380708,0.0660303672268482,-0.35650308849923124,-0.2355477539255482,-0.2649687563554848
TravelSpeed,0.07006999006080179,1.0,0.2651935224326148,0.04141551924758953,-0.1684444817689327,0.4183663730801016,0.26519352243260963,-0.38767172017956375,0.12677213221326897,-0.46539958518827085,-0.2367572550736514,-0.18427234621812102,-0.20667910103238513,0.22120192834671998,-0.37694990147935037,0.13422880798621517,0.2326707779506415,0.4026851073297696,-0.38961645112832227,-0.32387753844658973,0.00403067334359616,-0.3904215213649518,-0.2089547066716244,-0.08430735991650183,-0.19381603178930595,0.23001863842286877,-0.4633807054586203,-0.3895513567327749,-0.1684445362457697,0.21390628894948857,0.26519352243261496,-0.28970074570092325,0.25168086240776366,-0.45408554647238564,-0.043865904956300106,-0.078092309959123,0.11338014621831913,0.09378080098196123,-0.376630916104318,-0.2902783576436443,0.172426109193706,-0.28609862974327366,-0.1764806534398183,-0.22775636287841694,-0.18953695848669175,-0.11984010839179457,-0.0705519081769207,0.03667015529189566,-0.13717262754544912,-0.05683457095233851,-0.022101812767857325,-0.3477029693750612,-0.1684446462663866,0.255841923584273,0.26519352243261485,-0.27855459765455176,0.32098542664894364,-0.10911904130031133,0.054022981149065605,-0.11393882845294143,0.09541264672253641,0.03229411843650796,-0.11128856905140556,-0.2955489933898534,0.28607659254198564,0.1084701738027699,0.28710457811469153,0.27151435991416734,0.2912959554275322,0.23457394353546457,0.09007995492558839,-0.055968024372835254,-0.09415113659850645,-0.07157912810284879,0.29222420195030796,-0.2051876045135484,-0.13931587370759496,0.36879036623628325,0.08354782359119957,0.19143114224553312,-0.3044344525778734,-0.2211686231918491,0.37906629566950334,-0.08357470383669734,0.4849381187317436,-0.2684713535315205,0.1559115922945135,-0.023595537057770108,-0.2686525632511055,-0.2676872211724281,0.2658879710428312,0.18369824818778688,-0.48703299495229047,-0.2798006615729677,0.26468324928195963,0.25976026311262485,0.11464368410096219,-0.2635557568902779,-0.03150645260784964,0.25945384023121504,-0.1393255745728435,0.2483496625688446,-0.1448660612156548,0.278851684451214,0.3148502533622979,0.034100104701876195,0.2154676254680175,-0.12943294442180697,0.4819183504426962,0.3609272066998957,0.25308801285062626,-0.2695035045529267,-0.2711710159966041,0.2684687123958084,-0.1425333771027385,-0.4509696775141358,-0.28125349390717924,-0.2554824045788806,0.10135852668525656,0.13132543975140706,-0.48320818534532095,-0.4705643849714886,0.24317335907598164,0.19602861526053308,-0.1393327047864744,0.06562542752092876,-0.2685970802442727,0.2612387256558042,0.42095113862770256,-0.31163015295507235,0.4436126594219973,-0.13244525220714842,0.48125208232183025,-0.2585576386628604,0.24329520082195188,0.2339650239198204,0.43543588933187266,-0.3089809681819072,-0.21469476812428176,-0.22068033162528056,0.43216960501593604,-0.2235508050262209,0.2372166314678832,0.10286143720197002,0.4819237016088794,-0.4035935255784358,-0.2270063409882815,-0.26875081300492093,0.48001682950481256,-0.024514607611282102,-0.1291348357618927,0.2651935224326148,0.20721345489100199,-0.16845064786582628,-0.5036165196824061,0.11579973413973642,-0.012599329623525295
Synergy Profile,-0.14281432536633076,0.2651935224326148,1.0,-0.43774251945160214,-0.33031449131241053,0.5428412309030838,1.0000000000000002,-0.26656672912687857,0.9654202561030252,0.07467902962540329,-0.9283691589663677,-0.9710825591265673,-0.04868107303105442,0.957927035003416,0.24572954191274315,-0.13652597989903267,-0.25681860015648617,0.5768823556329565,-0.6165819689667961,-0.15980490167015188,0.7865835170344421,-0.17611750313880223,-0.9714252352102333,-0.8618643697956925,-0.9641238248865794,0.986968553023405,-0.1291222718065346,-0.25560278200573894,-0.33031426726878726,0.7214815900569839,1.0,-0.44350996453191877,0.9669511267368512,-0.17957492885615933,0.8058349487600525,0.1328907371328455,-0.17909336929094097,0.8126111701583832,-0.0759618510616907,-0.9505879656982065,0.9098667964523826,-0.9990190387669067,-0.7216589879492634,-0.7854174608648165,-0.481679588939102,-0.18695154657421925,-0.5591942867407315,-0.5690361245603442,0.17054263359782762,-0.7320648026076092,0.4281424345695405,-0.8361707008806105,-0.3303138147913217,0.902827966806144,1.0,-0.8940344710780774,0.9930331032757446,0.2361167762069456,0.7841995536580958,-0.09785765346009256,-0.25932204109808077,0.42344491820531405,0.23056597244472085,-0.10848253027300661,0.5532444090000971,0.9285989469825372,0.9967331646280237,0.11426822052194596,0.9705284416865191,0.32873432771671274,0.8952699933308524,0.28774157703516196,-0.2004366391200953,-0.2804991680873552,0.0874768331805624,-0.1430678171459589,0.018050475802019784,0.012824979024307598,0.17782613837615005,0.12877531023070682,0.1551934821543768,-0.145168405817648,0.09559977191072108,-0.04383258454623283,0.06493034406010832,-0.1144133155033813,0.12231477236191887,-0.110416852235057,-0.14133156883270748,-0.14327404308682937,0.14642943556851018,0.12561018665327847,-0.07466307070827392,-0.15232529715312573,0.11291490396982974,0.11551526781840277,0.12288312285617685,-0.1212499696962493,0.07254408487477369,0.14301900744870485,0.019967736120237382,0.034130538009597144,-0.14518989446474223,0.13864732456333975,0.38066002236835955,0.10608012296073874,-0.05819110016775768,-0.05573760627873393,0.0674197280534192,0.24141189303457505,0.14276028220849116,-0.14751974895284192,-0.14198573566273703,0.15526152165722826,-2.6859964743031245e-05,-0.24337732297269923,-0.1407295041355092,-0.14142080099532972,0.1116806759114561,0.12033570352225471,-0.09019601048702061,-0.20351413546483837,0.13380284180900878,0.11416907485059098,0.021904857673942717,-0.05302666337081891,-0.15162860328155583,0.13723630282850133,0.3002028056044592,-0.1586596404063122,0.013182092786860807,-0.056512328890437384,0.06555726625793588,-0.12649200703370814,0.13958128783091797,0.1373118191839635,0.0593628057914328,-0.021173819435348996,-0.13946064135893485,-0.13401587680490665,0.24725697679500946,0.057138450010878736,0.05666495840823531,0.006582220365117464,0.14134567137403883,-0.2511641941645644,-0.13650947658570536,-0.14142135623730953,0.055048188256318055,0.43852900965351466,-0.14142135623730948,1.0,-0.3302891295379082,-0.3302891295379082,-0.2581988897471611,-0.2581988897471612,0.41981692313263597
Wire_Mean_Density,0.5678414357050915,0.04141551924758953,-0.43774251945160214,1.0,-0.09739802470305411,-0.596986091340712,-0.43774251945161835,-0.6985285735601499,-0.47896277931050873,-0.259744812414662,0.5398939804025616,0.3548156868423917,-0.5699065324101976,-0.5457838791478229,-0.506985344887366,0.9476733925254482,0.9308209478339691,0.4428225636800761,-0.40969735636369053,-0.7897733276890564,-0.8539695839859762,-0.6758776444539927,0.573945291017812,0.8063295767647063,0.29033008890811524,-0.5293775681383488,-0.4005199025432509,-0.5946603078647535,-0.09739771958051192,-0.8835586326941435,-0.4377425194516021,-0.5839163689596729,-0.6308923784577508,-0.31378247726552444,-0.6862954026490352,-0.8490964701918041,-0.5896448847826953,-0.6268713899396791,-0.6413203533819775,0.5229932696168135,-0.14869212224199327,0.42131870035547075,0.8729887025019423,0.7735479633330522,0.7009530839598912,0.8285679857910563,0.4675777690333517,0.9594918834073263,0.48953332925422355,0.3968500192902424,0.45500571252857663,0.5771916862459405,-0.09739710335776089,-0.7300825923723432,-0.4377425194516014,0.7350227362612684,-0.4006899673415053,0.5230875879046252,-0.43364757518264163,-0.3584020731792323,-0.5424511588491303,-0.42121920154704534,0.4533172377650026,-0.8164611139054987,-0.702724630512296,-0.7014803901229432,-0.36621098687068226,0.8275397364612279,-0.2655601097387816,0.7045040609630786,-0.6167025369738752,-0.5103348608687853,-0.3743700291137665,0.04070681305849105,0.8286901175152496,0.00883947567854093,-0.08814358550174972,0.11328648020055325,-0.06984316776865002,-0.008645580278783465,-0.15959436187318157,0.003261191395242356,0.08325751001571216,-0.045293269040232585,0.1574552825333965,-0.02828651079252133,-0.02009265174455245,0.06598204575835419,-0.017596505153872868,-0.01642741286126397,0.014435322359386887,-0.01045378533224227,-0.15311342193901717,-0.01784910509899035,0.02732857873521231,0.0242579358147109,-0.036369184622418414,-0.02351466405229844,-0.07126650015005813,0.013144369108886774,-0.08892629779668235,0.052891395923554615,0.033484902071408355,0.022879502336345454,-0.04779255932691737,-0.060324042441672276,0.07856881859523253,-0.05759501573945504,0.15684256074407124,0.01837920233214714,0.010640361852764752,-0.015492672953038857,-0.01837540074228163,0.012006172237697467,-0.02463315796743596,-0.06292858191217302,-0.023047648647393493,-0.012151563761964872,0.02036014543550168,0.027476827601271937,-0.14774496597044887,-0.08865339514151584,0.010158222933959305,-0.0009762353564603228,-0.08971556861472245,0.017080007397134847,-0.013493478383653739,0.016175003494616237,0.03718507594901552,-0.02867529205738011,0.14883274348077466,-0.05839555533908613,0.157574282832071,-0.019361854482102592,0.007908818744391892,0.005023156086024117,0.15170252318110655,-0.1298288146735043,0.003600996657881932,-0.0009694333452096807,0.067937644995093,-0.13300578463926052,0.09144683811177291,0.006801567394798709,0.12547814913214453,-0.03461613724983571,-0.0025280155659499013,-0.017601332723466437,0.1615925199159949,-0.1919627935383458,-0.01760133272346474,-0.4377425194516014,0.9435950347576155,-0.09736348573113543,-0.00041519043672328076,-0.42675609547903265,-0.26445206489926515
Wire_Mean_Viscosity,0.0660132739269254,-0.1684444817689327,-0.33031449131241053,-0.09739802470305411,1.0,-0.29924771685102786,-0.3303144913124034,0.3511512572972637,-0.34410198599764874,0.39224167192667825,-0.03668786066366741,0.20624787605818054,0.8665072554064052,-0.05223166596426696,0.46866882178499164,-0.29060581580965394,-0.3086985017646325,-0.5194287407756195,0.5151882568212949,0.387940293970453,0.009336682767045093,0.5998035667910463,0.12443452931147159,0.04174465880317611,0.4604133151083401,-0.1903204113052037,0.661886691723804,0.6969106002073855,0.9999999999997778,-0.15114447732694397,-0.33031449131241036,0.5892917425636427,-0.19113874868894654,0.728225966409077,-0.3493947105071663,0.5917949412882101,0.007428061915925188,0.25378353500577844,0.677653083684535,0.05635756700063235,-0.1869277477590673,0.32302373442571297,-0.13185460114593767,-0.1524061165798297,-0.510054471987696,-0.38014526880293903,-0.5976545972244287,-0.2157017993762032,0.23235034540264687,0.76667978869582,-0.18336978142088564,0.5577303131128152,0.9999999999979771,-0.08973972053218315,-0.3303144913124105,0.1482408575050215,-0.37855316474952583,0.04759952448382962,-0.7027210644383365,0.955997277269446,0.06806656360009905,0.7151873678214525,0.23179791156916962,0.446900135748246,0.3329224921612913,-0.16169631820864092,-0.3600305199337173,-0.414257924687855,-0.515938419822315,-0.3711894814136711,-0.4844063786269304,0.793847492607026,0.9442322028039466,0.9756678563542227,-0.4294894516618232,-0.0018939449966141528,-0.07928818450575602,0.10441590256872281,-0.05142910151046666,0.001074970613487174,-0.13502185880548997,-0.007137829268233199,0.08274443377437356,-0.043827427404372774,0.14840931637254712,-0.03382278969552897,-0.009835734281446793,0.052599063868282545,-0.025930328195797,-0.024997389297070714,0.023396926339750896,-0.0007979830270466278,-0.1451200422695067,-0.02692739547090025,0.032842988144055035,0.03021825164029519,-0.02466973833381704,-0.02993874093976514,-0.0600676892422217,0.021979544039523295,-0.07986980384497849,0.05071137739210652,0.020479324766000336,0.030570884201409278,-0.017141999554658765,-0.04773099916914726,0.06774097479923252,-0.055731048446347624,0.14802291143012997,0.03362094920282499,0.019673330972568487,-0.024439133713494016,-0.026687682822900127,0.021792728563166712,-0.022511835158650118,-0.07446749011077851,-0.03086966105532485,-0.020960919522046595,0.026389158854148432,0.033495673063353895,-0.1412969202364181,-0.09519663620069105,0.018608434227693423,0.007065251428884089,-0.08045603212540434,0.01191199181308638,-0.02289863327651987,0.02434591803888546,0.054903498484192105,-0.037261935984964856,0.13692323256974465,-0.05650567990772416,0.14856175487967913,-0.026509231541570404,0.016955657380392255,0.014160540212345283,0.14276435644485913,-0.12011430740507968,-0.006429493603798999,-0.010226498004234037,0.07931521288391725,-0.11755924698725548,0.08751422874725814,0.006581445931108535,0.12451436025934905,-0.049138095890542216,-0.011824540656991123,-0.025940997656637346,0.15150118936634366,-0.14485248674943585,-0.025940997656637352,-0.3303144913124105,-0.2727482145346236,0.9999999971569871,-0.21321708731948347,-0.21312704370210703,-0.33922670900456975
Wire_Mean_Electric Conductivity,-0.15051685570193354,0.4183663730801016,0.5428412309030838,-0.596986091340712,-0.29924771685102786,1.0,0.5428412309030879,-0.014129991647955345,0.3880721926348949,-0.5696268781334528,-0.5208109426403864,-0.34110219476159176,-0.024011170767239944,0.5149202108279526,-0.3075672478323449,-0.45722718808433516,-0.2673001528774701,0.19486986843419324,-0.19110452260837066,0.11432781741692077,0.47651425176916407,-0.11363924581656971,-0.5318712284169397,-0.5462270336347508,-0.36124402561178803,0.5373755841439752,-0.4619986220282641,-0.1773837965347741,-0.29924809408958014,0.8538694501623629,0.5428412309030842,0.029726409823891863,0.6541326567136488,-0.5187162675406771,0.3485282707534066,0.3951750265096524,0.6737584519216585,0.36603658168896114,-0.16388976599652433,-0.5991321909333763,0.17262910981559001,-0.5586096946919502,-0.7296978771434052,-0.7040113734027778,-0.5915037772064574,-0.6962641447900991,-0.19664520375207195,-0.512154476301554,-0.6791145073353537,-0.3749242278221795,-0.4615014143062189,-0.8637226948971873,-0.29924885595668005,0.7328460267871958,0.5428412309030837,-0.7845032435888375,0.6062080271121716,-0.6417125071851122,0.37256800193854905,-0.06462532495682832,0.6179590273393848,0.11413324986435537,-0.6285415689011008,0.15010943045124311,0.7522113264125299,0.5071995087183462,0.5251774374172229,-0.20209284311233638,0.49248598308161373,-0.22258906072111032,0.4928623312445757,0.07521933625937266,0.005437437678109575,-0.276467397783605,-0.16296797562342805,-0.054131561754083464,0.044903822567254066,-0.0450560871595537,0.09303190843418194,0.04902531301648133,0.12434574344778374,-0.05242911243849016,-0.0028371873125950012,0.005772798765786893,-0.04607327656755546,-0.027821987725104424,0.05176351770925181,-0.06765963104910505,-0.04195603379850978,-0.04314995639761488,0.04513007155005865,0.04870437755892865,0.0407543252772221,-0.04570797656378123,0.02771463469318898,0.029971608244642685,0.05908404905010875,-0.03231157032402109,0.05666560598990647,0.04449665917657873,0.045919848571724736,-0.011148393012229836,-0.06565929087478374,0.038701703253746764,0.15464706543552165,0.06366066679712166,-0.05481764232301768,0.0073407029967490775,-0.04493061443691444,0.07677507280568863,0.045501243517430054,-0.04505055166591576,-0.0418451033000037,0.049295803261824284,0.010767370443529404,-0.057975599100401246,-0.03935967779564575,-0.04436950173571478,0.030329643523554457,0.030256944493522592,0.03294844389360785,-0.03271597132750178,0.0425651361621311,0.04053839264069246,0.0469457217729336,-0.026102351051532035,-0.047368756850306754,0.04113912954460817,0.08920280902004057,-0.04319706755736807,-0.06048182397570387,0.007442734802150689,-0.045905080140878206,-0.03597008856996211,0.045579387723220656,0.04604450386235567,-0.04551254762009227,0.04936000626937835,-0.05057245177941201,-0.04666000333048409,0.05714722272056703,0.07826354420339049,-0.0200990143912585,-0.0008668855371694167,-0.0052363575242616615,-0.07309784478270524,-0.04685421867496394,-0.041985467002204645,-0.0513552061661876,0.23805162738702415,-0.04198546700220447,0.5428412309030837,-0.3030115946227556,-0.2992904179564724,-0.6116058688142962,0.6170625661672492,0.188277724290846
Wire_Mean_Electric Resistivity,-0.14281432536634206,0.26519352243260963,1.0000000000000002,-0.43774251945161835,-0.3303144913124034,0.5428412309030879,1.0,-0.26656672912686014,0.9654202561030272,0.07467902962541235,-0.9283691589663708,-0.9710825591265667,-0.048681073031039954,0.9579270350034191,0.24572954191275534,-0.1365259798990514,-0.25681860015650476,0.5768823556329408,-0.616581968966781,-0.15980490167013278,0.7865835170344538,-0.17611750313878413,-0.9714252352102367,-0.8618643697957021,-0.9641238248865772,0.9869685530234076,-0.1291222718065212,-0.25560278200572173,-0.3303142672687802,0.7214815900569945,1.0,-0.4435099645319018,0.9669511267368553,-0.1795749288561473,0.8058349487600606,0.1328907371328626,-0.1790933692909298,0.8126111701583905,-0.07596185106167377,-0.9505879656982085,0.9098667964523788,-0.999019038766906,-0.7216589879492747,-0.7854174608648252,-0.48167958893911217,-0.18695154657423366,-0.559194286740738,-0.5690361245603601,0.17054263359781915,-0.7320648026076106,0.42814243456952933,-0.8361707008806127,-0.3303138147913146,0.9028279668061505,1.0,-0.8940344710780839,0.9930331032757435,0.23611677620693555,0.7841995536580977,-0.09785765346008235,-0.25932204109806983,0.42344491820532093,0.23056597244471252,-0.1084825302729874,0.5532444090001055,0.9285989469825441,0.9967331646280221,0.11426822052192674,0.9705284416865153,0.32873432771669514,0.8952699933308574,0.2877415770351721,-0.20043663912008444,-0.2804991680873517,0.08747683318054311,-0.14306781714595782,0.018050475802021394,0.012824979024305226,0.17782613837614994,0.12877531023070588,0.1551934821543786,-0.14516840581764678,0.09559977191071864,-0.043832584546231436,0.06493034406010467,-0.1144133155033798,0.1223147723619182,-0.11041685223505736,-0.1413315688327059,-0.1432740430868278,0.14642943556850868,0.12561018665327758,-0.0746630707082702,-0.15232529715312407,0.11291490396982816,0.1155152678184013,0.12288312285617654,-0.1212499696962478,0.0725440848747745,0.14301900744870338,0.019967736120238975,0.0341305380095958,-0.14518989446474165,0.13864732456333811,0.38066002236835716,0.10608012296073904,-0.05819110016775872,-0.055737606278732206,0.06741972805341556,0.24141189303457256,0.14276028220848974,-0.14751974895284028,-0.14198573566273548,0.15526152165722673,-2.6859964742543365e-05,-0.24337732297269585,-0.14072950413550753,-0.14142080099532822,0.11168067591145474,0.12033570352225309,-0.09019601048701685,-0.20351413546483485,0.13380284180900742,0.11416907485058997,0.021904857673944334,-0.053026663370818794,-0.15162860328155428,0.1372363028284998,0.30020280560445595,-0.15865964040631028,0.013182092786857747,-0.056512328890435636,0.06555726625793218,-0.1264920070337066,0.1395812878309166,0.13731181918396224,0.05936280579142926,-0.021173819435346245,-0.1394606413589337,-0.13401587680490543,0.2472569767950059,0.057138450010880866,0.056664958408232984,0.006582220365117255,0.14134567137403506,-0.2511641941645615,-0.13650947658570411,-0.14142135623730798,0.05504818825631438,0.4385290096535146,-0.1414213562373079,1.0000000000000002,-0.33028912953792633,-0.330289129537901,-0.2581988897471561,-0.25819888974715316,0.41981692313263785
